category,product_name,product_url,price,old_price,discount,reviews,rating
phones,3 in 1 1600X Digital Microscope Camera Type-C USB Portable High Resolution LED Magnifier for Soldering and Cell Phone Repair Dual Power,https://www.banggood.com/3-in-1-1600X-Digital-Microscope-Camera-Type-C-USB-Portable-High-Resolution-LED-Magnifier-for-Soldering-and-Cell-Phone-Repair-Dual-Power-p-1993018.html?cur_warehouse=CN&rmmds=search,£11.53,£11.60,,24 reviews,4.50
phones,1pc Aluminum Cell Phone Holder Mount Handlebar Holder For Motorcycle Bike Bracket,https://www.banggood.com/1pc-Aluminum-Cell-Phone-Holder-Mount-Handlebar-Holder-For-Motorcycle-Bike-Bracket-p-1983502.html?cur_warehouse=CN&ID=6287830&rmmds=search,£6.19,£23.22,73% Off,22 reviews,4.68
phones,Microdrive Class 10 High Speed TF Memory Card 32GB 64GB 128GB 256GB Micro SD Card Flash Card Smart Card for Phone Camera Monitor Driving Recorder,https://www.banggood.com/Microdrive-Class-10-High-Speed-TF-Memory-Card-32GB-64GB-128GB-256GB-Micro-SD-Card-Flash-Card-Smart-Card-for-Phone-Camera-Monitor-Driving-Recorder-p-1984034.html?cur_warehouse=CN&ID=43653&rmmds=search,£5.41,£8.51,36% Off,85 reviews,4.86
phones,120W Type-C to USB3.0 OTG Adapter 10Gbps High-speed Transmission USB Male to Type-C Female Connector for Mobile Phone PC Laptop Tablet,https://www.banggood.com/120W-Type-C-to-USB3_0-OTG-Adapter-10Gbps-High-speed-Transmission-USB-Male-to-Type-C-Female-Connector-for-Mobile-Phone-PC-Laptop-Tablet-p-1984480.html?cur_warehouse=CN&rmmds=search,£5.41,£11.60,53% Off,18 reviews,4.94
phones,Essager T11 15W 10W 7.5W 5W Wireless Charger Car Phone Holder Air Vent Mount Stand for iPhone 15 14 13 12 for Huawei Mate60 Pro for Samsung Galaxy S23,https://www.banggood.com/Essager-T11-15W-10W-7_5W-5W-Wireless-Charger-Car-Phone-Holder-Air-Vent-Mount-Stand-for-iPhone-15-14-13-12-for-Huawei-Mate60-Pro-for-Samsung-Galaxy-S23-p-2002354.html?cur_warehouse=CN&rmmds=search,£17.02,£30.96,45% Off,0 review,
phones,Mini Smart Tracker GPS Reverse Track Lost Mobile Phone Pet Children IOS System Smart Air Tag Smart Tag,https://www.banggood.com/Mini-Smart-Tracker-GPS-Reverse-Track-Lost-Mobile-Phone-Pet-Children-IOS-System-Smart-Air-Tag-Smart-Tag-p-1989278.html?cur_warehouse=CN&ID=6287830&rmmds=search,£10.06,£16.69,40% Off,5 reviews,3.60
phones,LDNIO Y3 15W 10W 7.5W 5W Wireless Charger Fast Wireless Charging Pad with Desk Lamp for Qi-enabled Smart for iPhone 15 15 Plus 15 Pro 15Pro Max 14 13 for Huawei Mate60 Pro for Samsung Galaxy Z Flip4,https://www.banggood.com/LDNIO-Y3-15W-10W-7_5W-5W-Wireless-Charger-Fast-Wireless-Charging-Pad-with-Desk-Lamp-for-Qi-enabled-Smart-Phones-for-iPhone-15-15-Plus-15-Pro-15Pro-Max-14-13-for-Huawei-Mate60-Pro-for-Samsung-Galaxy-Z-Flip4-p-2003380.html?cur_warehouse=CN&ID=6287845&rmmds=search,£23.22,£38.70,40% Off,2 reviews,5.00
phones,6-in-1 OTG Type-C&USB Card Reader with Flash Disk SD/TF Interface Multifunctional USB Adapter for Phone Laptop Computer,https://www.banggood.com/6-in-1-OTG-Type-CandUSB-Card-Reader-with-Flash-Disk-SD-or-TF-Interface-Multifunctional-USB-Adapter-for-Phone-Laptop-Computer-p-2005665.html?cur_warehouse=CN&ID=6287853&rmmds=search,£7.73,£10.83,29% Off,5 reviews,5.00
phones,Senbono G02 bluetooth-compatible 5.3 Smart Glasses Listening Music Phone Calling Camera Function IP65 UV-resistant Sports Glasses,https://www.banggood.com/Senbono-G02-bluetooth-compatible-5_3-Smart-Glasses-Listening-Music-Phone-Calling-Camera-Function-IP65-UV-resistant-Sports-Glasses-p-1994615.html?cur_warehouse=CN&ID=6287830&rmmds=search,£17.02,£30.96,45% Off,4 reviews,5.00
phones,Car Phone Mount Adjustable Air Vent Dashboard Stand Gravity Phone Holder Spiral Hook + Suction Cup Style Navigation Fixed Instrument Console Mobile Phone Support Bracket,https://www.banggood.com/Car-Phone-Mount-Adjustable-Air-Vent-Dashboard-Stand-Gravity-Phone-Holder-Spiral-Hook-+-Suction-Cup-Style-Navigation-Fixed-Instrument-Console-Mobile-Phone-Support-Bracket-p-2008445.html?cur_warehouse=CN&rmmds=search,£7.73,£12.69,39% Off,5 reviews,5.00
